URL,Title,Rating,Serving,Time,Category,Ingredients,Preparation,Nutritional Info,Video_ID
https://tasty.co/recipe/fenugreek-grape-pickle,Fenugreek Grape Pickle,,25,{'Total': '0:30'},General,"{'General': ['1 cup fenugreek (100 g)', '4 tablespoons sesame oil', '1 ½ teaspoons black mustard seeds', '1 teaspoon asafoetida', '1 teaspoon salt, or to taste, divided', '1 cup sweet fresh seedless grapes (100 g)', '1 tablespoon red chile powder, heaping', '½ cup medium concentrate tamarind juice (120 mL), diluted tamarind paste or powder, 2 tablespoons lemon or lime juice, or 1 tablespoon vinegar', '2 tablespoons jaggery, brown sugar, or honey']}","{1: 'Soak the fenugreek seeds in water for 24 hours. Drain, wrap loosely in a cotton cloth, and keep covered in a bowl for another 24 hours. The seeds should have sprouted.', 2: 'Heat the sesame oil in a non-stick pan. When hot, add the mustard seeds.', 3: 'After the mustard seeds splutter, add the asafoetida and sprouted fenugreek.', 4: 'Add half the salt amount, mix, cover, and cook for 5-7 minutes on medium heat.', 5: 'Now add the grapes, the remaining salt, and the chile powder. Cover and cook for another 5 minutes.', 6: 'Add the tamarind juice, mix, and keep covered for another 3 minutes.', 7: 'Take off the lid, add the jaggery, and simmer until the oil starts to float on the top (should be about 5 mins).', 8: 'Serve or store for up to 6 months!', 9: 'Note: To enhance the flavor, you can use dry red chiles instead of store-bought chile powder. Use 8 chiles for this quantity of pickle and add it to the oil at the beginning (before you add the mustard seeds). Fry for just about 45 seconds on low heat. Take just the chiles out, leave the oil in the pan and turn off the stove. After the chiles cool down in a few mins, grind them into a powder. Make the pickle in the chile-infused oil you already have in your pan with the chile powder you have just made.', 10: 'Enjoy!'}","{'Calories': '42', 'Fat': '2g', 'Carbs': '5g', 'Fiber': '1g', 'Sugar': '2g', 'Protein': '0g'}",
https://tasty.co/recipe/jennine-s-salsa,Jennine's Salsa,,1,{},General,"{'General': ['28 oz whole tomatoes (795 g), canned', '2 jalapeñoes, or pepper of choice, roasted', '2 cloves garlic', '1 large onion, chopped', '1 bunch fresh cilantro', '2 ½ teaspoons salt']}","{1: 'Add ingredients to blender and pulse to the consistency desired.', 2: 'Enjoy!'}","{'Calories': '248', 'Fat': '1g', 'Carbs': '55g', 'Fiber': '14g', 'Sugar': '31g', 'Protein': '10g'}",
https://tasty.co/recipe/beef-shawarma-fries,Beef Shawarma Fries,,15,{},"Beef Shawarma:,Tahini yogurt sauce:,To serve:","{'Beef Shawarma:': ['1 lb flank steak (455 g)', '1 tablespoon tahini', '1 tablespoon yogurt', '1 teaspoon salt', '½ teaspoon black pepper', '1 teaspoon paprika', '1 teaspoon garlic powder', '1 teaspoon onion powder', '1 teaspoon cumin', '1 ½ teaspoons 7 spice', '1 dash cinnamon', '1 tablespoon sumac'], 'Tahini yogurt sauce:': ['2 tablespoons tahini', '2 tablespoons yogurt', 'salt and lemon, to taste', '¼ cup water (60 mL)'], 'To serve:': ['frozen french fry, or 4 large russet potatoes, fried', 'onion, rubbed with sumac for garnish', 'pickled turnips and parsley, for garnish']}","{1: 'Cut the steak into thin slices, about 3 inches in length. Add the spices, tahini and yogurt and mix. Cover and marinate in the fridge for at least 30 minutes.', 2: 'Mix the yogurt, tahini, salt, lemon and water to make the sauce. Set aside.', 3: ""Once it's time to cook the meat, start frying your potatoes. Cook the steak for 8- minutes with 2 tbsp of oil on medium high."", 4: 'For layering, add your fries, beef, sumac rubbed onions, turnips and then sauce.', 5: 'Serve and enjoy!'}","{'Calories': '73', 'Fat': '3g', 'Carbs': '1g', 'Fiber': '0g', 'Sugar': '0g', 'Protein': '9g'}",
https://tasty.co/recipe/choco-chip-cookies,Choco Chip Cookies,,15,{},General,"{'General': ['1 cup brown sugar', '1 cup caster sugar', '1 stick Amul butter', '2 eggs', '2 teaspoons vanilla extract', '1 teaspoon baking powder', '¼ teaspoon salt', '3 cups maida flour', '1 cup dark chocolate chip', 'butter, to grease the pan']}","{1: 'Mix brown and caster sugar.', 2: 'Melt the butter. Ensure it is at room temperature when mixed with the sugars.', 3: 'Add eggs one at a time. Mix well.', 4: 'Add vanilla essence, baking powder and salt.', 5: 'Add the maida in batches.', 6: 'Now add the chocolate chips.', 7: 'Mix all the ingredients well.', 8: 'Preheat the oven for 10 minutes at 300°F (150°C).', 9: 'In the meantime, prepare the baking pan by applying butter.', 10: 'Drop small balls of the dough leaving 1½-2 inch gaps between the dough.', 11: 'Bake for 15-17 minutes.', 12: 'Once the timer goes off, take out the tray and let the cookies cool on it or else they will get stuck to the tray.'}","{'Calories': '143', 'Fat': '5g', 'Carbs': '24g', 'Fiber': '0g', 'Sugar': '23g', 'Protein': '1g'}",
https://tasty.co/recipe/one-pan-roasted-veggie-salad-bowl,One-pan Roasted Veggie Salad Bowl,95.0,4,{},General,"{'General': ['1 medium sweet potato, peeled and cubed', '14 oz cauliflower florets (395 g)', '8 oz brussels sprouts (225 g), halved', '3 tablespoons olive oil', 'salt, to taste', 'pepper, to taste', '1 teaspoon garlic powder', '5 oz mixed greens (140 g)']}","{1: 'Preheat oven to 400°F (200°C).', 2: 'Add sweet potatoes, cauliflower, and Brussels sprouts to a baking tray.', 3: 'Sprinkle with olive oil, salt, pepper, and garlic powder. Mix until well coated.', 4: 'Bake for 25-30 minutes.', 5: 'Serve with mixed greens now or refrigerate in airtight container up to 3-5 days.', 6: 'Enjoy!'}","{'Calories': '201', 'Fat': '10g', 'Carbs': '24g', 'Fiber': '6g', 'Sugar': '7g', 'Protein': '4g'}",
https://tasty.co/recipe/roasted-veggie-salad-with-avocado-dressing,Roasted Veggie Salad With Avocado Dressing,95.0,4,{},"General,Avocado Dressing","{'General': ['1 red bell pepper, roughly chopped', '1 lb butternut squash (455 g)', '1 lb brussels sprouts (455 g), hulled and halved', '2 tablespoons dried oregano', '1 teaspoon salt', '1 teaspoon black pepper', '3 tablespoons olive oil', '4 oz mixed greens (115 g)'], 'Avocado Dressing': ['1 avocado', '1 clove garlic, small', '1 lime, juiced', '¼ cup olive oil (60 mL)', '½ teaspoon salt', '¼ teaspoon black pepper']}","{1: 'Preheat oven to 400°F (200°C).', 2: 'In a large bowl, mix the butternut squash, bell pepper, Brussels sprouts, dried oregano, salt, pepper, and olive oil until the veggies are evenly coated.', 3: 'Pour the vegetables onto a baking sheet in one even layer and roast for 40 minutes.', 4: 'To make the dressing, place the avocado, garlic, lime juice, olive oil, salt, and pepper in a blender or food processor and blend until the mixture is light and creamy.', 5: 'To assemble the salad, place a handful of mixed greens on a plate and top with the roasted veggies. Spoon on the Avocado Dressing and serve!', 6: 'Enjoy!'}","{'Calories': '392', 'Fat': '29g', 'Carbs': '33g', 'Fiber': '10g', 'Sugar': '7g', 'Protein': '6g'}",
https://tasty.co/recipe/honey-garlic-shrimp-chow-mein,Honey-Garlic Shrimp Chow Mein,97.0,4,{},General,"{'General': ['1 tablespoon ginger, minced', '2 tablespoons garlic, minced', '¼ cup soy sauce (60 mL)', '½ cup honey (170 g)', '1 lb jumbo shrimp (455 g), peeled and deveined', '3 tablespoons cooking oil, divided', '1 package chow mein noodle, hong kong style pan fried noodles, par cooked according to package instructions', '1 cup white onion (150 g), sliced', '1 cup broccoli floret (150 g)', '½ cup carrot (60 g), julienned ½ cup cabbage (50 g)', 'salt, to taste', 'pepper, to taste', 'scallion, for garnish']}","{1: 'In a 2-cup (480ml) liquid measuring cup, combine the ginger, garlic, soy sauce, and honey.', 2: 'Pour about ⅓ cup (80 ml) of sauce over the shrimp in a medium bowl and toss to coat. Reserve the rest of the sauce. Cover the shrimp with plastic wrap and marinate in the refrigerator for 30 minutes to 1 hour.', 3: 'In a wok or deep skillet over medium-high heat, heat 2 tablespoons of cooking oil, then add the par-cooked noodles. Cook for 1-2 minutes, allowing the noodles to crisp, then flip and cook for another 1-2 minutes. Transfer to a plate and set aside.', 4: 'In the same wok, heat 1 tablespoon of cooking oil, then add the onion, broccoli, carrots, and ⅓ cup (80 ml) of the sauce. Cook for 2-3 minutes, or until the onions are translucent.', 5: 'Add the cabbage and season with salt and pepper to taste. Cook for 2 minutes more, or until the vegetables have softened.', 6: 'Push the vegetables to one side of the wok and add the remaining cooking oil to the empty side, followed by the marinated shrimp. Cook for 1 minute without disturbing, then flip the shrimp over and cook for another 2 minutes, until the shrimp are pink and their tails have curled in.', 7: 'Mix the cooked shrimp with the vegetables and add the crispy chow mein noodles and the remaining sauce. Toss gently and cook for another 2-3 minutes, or until everything is well combined. Garnish with sliced scallions.', 8: 'Enjoy!'}","{'Calories': '631', 'Fat': '13g', 'Carbs': '97g', 'Fiber': '5g', 'Sugar': '49g', 'Protein': '34g'}",
https://tasty.co/recipe/michelle-obamas-citrus-shortbread-cookies,Michelle Obama’s Citrus Shortbread Cookies,,25,"{'Total': '0:55', 'Preparation': '0:10', 'Cook': '0:30'}",General,"{'General': ['3 sticks unsalted butter', '1 ½ cups caster sugar (300 g), divided, plus 2 tablespoons', '2 large egg yolks', '2 tablespoons amaretto', '1 teaspoon lemon zest', '1 teaspoon orange zest', '3 cups cake flour (375 g)', '¼ teaspoon kosher salt', '1 large egg white, beaten']}","{1: 'Preheat the oven to 325°F (170°C). Grease a 17 x 12 x 1-inch (43 x 30 x 2.54 cm)+ baking sheet with nonstick spray and line with parchment paper.', 2: 'In a large bowl, cream together the butter and 1½ cups of caster sugar with an electric hand mixer on medium speed until smooth. Add the egg yolks and beat until fluffy.', 3: 'Add the amaretto, lemon zest, and orange zest and beat until just combined.', 4: 'Gradually add the flour and salt and mix on low speed until no dry spots remain, being careful not to overwork the dough.', 5: 'Spread the dough evenly on the prepared pan, making sure the top is as smooth as possible. Brush the dough with the egg white, then sprinkle with the remaining 2 tablespoons of sugar.', 6: 'Bake for 20–25 minutes, or until golden brown. Turn off the oven and let the cookies cool inside for 15 minutes, then remove from the oven and cut while slightly warm.', 7: 'Serve immediately.', 8: 'Enjoy!'}","{'Calories': '95', 'Fat': '0g', 'Carbs': '18g', 'Fiber': '0g', 'Sugar': '5g', 'Protein': '2g'}",
https://tasty.co/recipe/jiggly-and-fluffy-castella-cake,Jiggly And Fluffy Castella Cake,,5,{},General,"{'General': ['6 egg yolks', '6 egg whites', '1 ¼ cups sugar (120 g)', '½ cup butter (100 g)', '½ cup milk (110 g)', '3 oz cake flour (105 g), sifted', '1 teaspoon vanilla extract']}","{1: 'Preheat the oven to 300°F. Then, grease and line a 15-cm round cake pan with parchment paper.', 2: 'Melt butter and milk in a pot. Then, transfer to a medium bowl and add in all the flour at once. Whisk and cool.', 3: 'Add in egg yolks one at a time. To this, add vanilla extract.', 4: 'Beat egg whites and sugar until a stiff peak forms. Once done, gently fold in ⅔ of the egg whites into the egg yolk mixture. Pour this into the egg white mixture and fold together.', 5: 'Pour everything into your cake pan and bake in a water bath for 30 minutes.', 6: 'Serve hot.', 7: 'Enjoy!'}","{'Calories': '560', 'Fat': '33g', 'Carbs': '43g', 'Fiber': '0g', 'Sugar': '30g', 'Protein': '21g'}",
https://tasty.co/recipe/superfetti-buttermilk-cake-bars-as-made-by-heather-wong,Superfetti Buttermilk Cake Bars As Made By Heather Wong,79.0,16,"{'Total': '1:38', 'Preparation': '0:20', 'Cook': '0:48'}","General,Buttercream Frosting,For Decorating (Optional)","{'General': ['nonstick cooking spray, for greasing', '1 ½ cups all purpose flour (185 g)', '⅔ cup cake flour (85 g)', '1 teaspoon baking soda', '1 teaspoon baking powder', '¾ teaspoon kosher salt', '1 ½ sticks unsalted butter, room temperature', '1 ¼ cups granulated sugar (225 g)', '3 large eggs', '1 ½ teaspoons vanilla extract', '7 ½ oz buttermilk (225 mL)', '½ cup rainbow sprinkles (60 g)'], 'Buttercream Frosting': ['2 ¼ cups unsalted butter (515 g), room temperature', '3 ¼ cups powdered sugar (355 g)', '3 tablespoons heavy cream', '2 teaspoons vanilla extract', '¼ teaspoon kosher salt'], 'For Decorating (Optional)': ['food coloring', 'rainbow sprinkle', 'edible flower']}","{1: 'Preheat the oven to 350°F (180°C). Grease a 13 x 18-inch (33 x 45 cm) rimmed baking sheet with nonstick spray and line with parchment paper.', 2: 'In a medium bowl, whisk together the all-purpose flour, cake flour, baking soda, baking powder, and salt until combined.', 3: 'Add the butter and granulated sugar to a large bowl and cream with an electric hand mixer on medium-high speed until light and fluffy, about 3 minutes. Reduce the mixer speed to medium and beat in the eggs, 1 at a time, scraping down the sides of the bowl as needed. Add the vanilla and beat until incorporated.', 4: 'Add a third of the dry ingredients, followed by half of the buttermilk, another third of the dry ingredients, remaining buttermilk, and remaining dry ingredients, beating well after each addition. Fold in the rainbow sprinkles.', 5: 'Pour the batter onto the prepared baking sheet and use an offset spatula to spread evenly.', 6: 'Bake until the cake is light golden on top and a toothpick inserted in the center comes out clean, 18–22 minutes. Set the baking sheet on a wire rack and let the cake cool completely before frosting.', 7: 'While the cake is cooling, make the buttercream frosting: In the bowl of a stand mixer fitted with the paddle attachment (or in a large bowl with an electric hand mixer), beat the butter on medium-high speed until creamy, about 2 minutes. Add the powdered sugar and beat on low speed for 30 seconds to incorporate. Increase the mixer speed to medium-high and beat for 3 minutes, stopping as necessary to scrape down the sides of the bowl, until fluffy. Add the heavy cream, vanilla, and salt and beat on medium speed for another 2 minutes, or until the buttercream is no longer grainy. If desired, continue mixing for another 1–2 minutes for a fluffier consistency.', 8: 'Assemble the cake: Use the parchment to lift the cake from the pan onto a flat surface. Using a sharp knife, cut the cake in half crosswise. Spread about half of the buttercream across one half of the cake. Place the other cake half on top of the buttercream, top down, and gently press down to adhere. Peel off the parchment lining. Spread the remaining buttercream evenly over the top layer of cake, reserving some buttercream for coloring, if desired. Decorate with colored buttercream, more sprinkles, or edible flowers as desired.', 9: 'Chill the cake in the refrigerator for at least 30 minutes, or until the buttercream is firm. Using a very sharp knife, trim the edges of the sheet cake for clean lines. Slice crosswise into 8 strips, then slice in half vertically for 16 bars, running the knife under warm water and drying between cuts if desired for cleaner lines.', 10: 'Store the cake bars in an airtight container in the refrigerator for up to 1 week, or in the freezer for up to 3 weeks.', 11: 'Enjoy!'}","{'Calories': '452', 'Fat': '26g', 'Carbs': '51g', 'Fiber': '0g', 'Sugar': '37g', 'Protein': '3g'}",
https://tasty.co/recipe/50-minute-donuts,50-Minute Donuts,82.0,12,{},"General,Donuts,Glaze","{'General': ['6 slices bacon'], 'Donuts': ['1 cup cake flour (125 g)', '⅛ teaspoon baking soda', '¾ teaspoon baking powder', '¼ teaspoon kosher salt', '½ cup whole milk (120 mL), plus 2 tablespoons', '1 teaspoon vanilla extract', '¾ cup granulated sugar (150 g)', '2 tablespoons unsalted butter, softened', '2 tablespoons vegetable oil', '1 large egg', 'nonstick cooking spray, for greasing', '2 tablespoons turbinado sugar, for sprinkling'], 'Glaze': ['2 cups powdered sugar (220 g)', '3 tablespoons whole milk', '4 tablespoons maple syrup', 'kosher salt']}","{1: 'Preheat the oven to 350°F (180°C).', 2: 'Arrange the bacon in a single layer on a baking sheet. Bake for 12–15 minutes, until crisp. Remove from the oven and let cool.', 3: 'Make the donuts: In a medium bowl, sift together cake flour, baking soda, baking powder, and salt.', 4: 'In a liquid measuring cup, whisk together the milk and vanilla.', 5: 'In a large bowl, cream together the granulated sugar, butter, and vegetable oil with an electric hand mixer until pale and fluffy. Scrape down the sides of the bowl with a rubber spatula. Beat in the eggs until well combined, then scrape down the sides of the bowl again.', 6: 'Add about ⅓ of the dry ingredients to the butter mixture and stir until just incorporated. Add ½ of the milk mixture and stir until combined. Continue alternating between the dry ingredients and milk mixture until the batter comes together. Do not overmix.', 7: 'Let the batter rest for 15 minutes.', 8: 'Once the bacon has cooled, chop into small pieces.', 9: 'Reduce the oven temperature to 325°F (160°C). Liberally spray 2 6-cavity donut pans with nonstick spray.', 10: 'Sprinkle ¾ of the chopped bacon into the donut molds.', 11: 'Pour the batter into the molds, filling each about ¾ of the way full to leave some room for them to rise.', 12: 'Bake the donutes for 15–20 minutes, until golden brown and cooked through. Immediately turn out of the molds onto a wire rack and let cool completely.', 13: 'While donuts are baking, make the glaze: In a small bowl, whisk together the powdered sugar, milk, maple syrup, and salt until smooth and creamy. Add more milk as needed.', 14: 'Once the donuts have cooled, dip the tops in the glaze, then return to the rack to let any excess glaze drip off. While the glaze is still wet, sprinkle the tops of the donuts with the turbinado sugar and reserved chopped bacon.', 15: 'Enjoy!'}","{'Calories': '242', 'Fat': '5g', 'Carbs': '47g', 'Fiber': '0g', 'Sugar': '37g', 'Protein': '2g'}",
